HHID,Food consumption (annual) (real),Food consumption (annual) (nominal)
1bad922b186b413eb10cd1d1425a2bed,3992993.945107924,424840.0
1bb1ec8caeed4a98a368ff4c2fb07791,4019961.289867557,395720.0
1bb23c6ac50640deb8ba7f89ad3ede66,5442593.00242931,557960.0
1bb4b231b9044025ad0d2ea0571602b3,2158872.3414107556,218400.0
1bba20f99e7244b18daaf8e850490e66,2747332.535136954,261040.0
1bbc4a53679b4742a82d986be3f0096b,6185129.889266971,701480.0
1bc5d338be7d4a6cbd573910edf2fd3a,8053985.601394731,879580.0
1bc692c0cea44aa49071b751a3548827,2170802.1626304407,239200.0
1bd34d5a6ec7425aa3432fb4939bc5b1,4437983.926792429,452400.0
1bdcdfd18f52403fb94cd671a603d575,1964707.1357883867,223080.0
1bde23d98c56419c86879d0aff1079e9,2475289.2685792204,253760.0
1be29190a71048c2969e5f6bc4f56978,22211107.206727177,2429440.0
1be8ecb934304e02946209e7fc066724,1318642.9111798455,141960.0
1bec2717867c4488bc761e982ef5d112,3591196.189036632,366080.0
1bee60063c794414ae52b6973a8f9c20,582582.4190511358,57200.0
1bf0e885a20b42f0998fa9770fa3e4b4,154391.82640959,15600.0
1bf4064e15f74981bccd56a6fd2452c1,2695156.2318723015,283400.0
1bf43ae69f76486eb0fa40e66be1604b,3965513.9020858128,412880.0
1bf7ab26c201443ba7b9aaac86cdaf8b,3149196.089042626,294840.0
1bfa5b3c8ba84b3b86c7ff28cd4cd5d9,2347344.5012346753,244400.0
1bfffe3dd0634e95998aadaad93011ee,957735.4455158705,91000.0
1c014378c8714f89995d944cbd7fc32a,2774537.701774229,275600.0
1c07dcca98994a65bb7eff988275d326,15341447.550536945,1678040.0
1c0872f7518a4726b53e164cefec4f45,2831515.058101029,287040.0
1c0f96115ca14a64bd0a5b4db07147bf,1334919.0829291104,132600.0
1c1e2fd462054bcab7762686d5248671,8467272.162219731,962000.0
1c2beae3bfe148fcab2fb456ddb15014,19598415.813810006,2085200.0
1c30ad9903be4413a7293b6455601406,522865.9224094529,53300.0
1c3222e2f0db4dcbae12c413a5183949,270227.9951969293,26000.0
1c414517c01043a7aacd1fd7c014742d,1843973.7240955057,172640.0
1c4649190cee405e8d0860914264c5f8,3154185.9952393016,332800.0
1c48569fcb744ae1ac041bc16563c34b,621524.3889529374,59800.0
1c4a065a22904e219b8090e8e24d4df7,1817391.3803356441,210080.0
1c4e22d5e84b440fb49e46a21557a35f,1715792.7072669126,192400.0
1c4fb1307c444c4e8489dc020b4200eb,3714412.9721934176,395200.0
1c5633d8768547ab9bc7943d02ca0841,622997.2402361098,62400.0
1c5d15660e414800bf48f7c0c1ab89be,2087343.7557539195,213200.0
1c5dfa35f1de46a4aab47bff574db438,10355253.718553059,1211600.0
1c61132903f44b7d8850271f471d86e5,1270179.4719079093,140400.0
1c65f00cbd4949ef9bfb4954ef9e6db9,23246209.737063143,2488200.0
1c6e094f37f4492c9f5d9f95e50b5ad6,2022520.4464262961,221000.0
1c74a086a185409c9d9126434a6e0c7e,1357284.46169061,146120.0
1c75d5492acb4bb4b96fec23f2bbcd9b,2660209.2460054103,290680.0
1c86b7122ff945ddaf4b2f97be30ff3c,2905412.1216692403,288600.0
1c89c99c739a468c959429510fa576b5,1461455.5513481065,154440.0
1ca1f35275664a158f4d2adc69f2f799,2113291.7942784675,226200.0
1cac2b2e0a4c425f82afb24f8ce63e95,710123.9704940385,72800.0
1cac6d93490e4c6ba2c4893a71e014ca,7917680.259270029,761800.0
1cb45e814783433ab95cbc2ca2f21164,141131.05243421212,15600.0
1cb646499008482aa394c631d57417b5,2704908.535753529,291200.0
1cb8a8b11fd64191affa60cc9d3673ed,328366.43846258416,31200.0
1cbef294b36b4166a123afc8c9c757f0,3063833.834590254,301600.0
1cc3e80ca16842369d0f2bd2001d7486,846786.3146052727,93600.0
1cc50477645043a89e66f816f2f7042c,2628809.891590811,296400.0
1cc90bac680b44299d8977e52d329b44,6581031.971618597,717600.0
1cd614a34d7c4f3bb5e23532a078e439,5221878.134482824,577200.0
1cda8fa4775745ee85ca598d17056f6e,4038042.0283749113,434720.0
1cdbaaba2169424e8e5118da8a80e635,1061805.4056344547,117000.0
1cea1e013dd54fc1abd970a427612821,1619154.2560580666,163800.0
1cee0f6f81a54c7ca71cd8e993f8c186,6396943.490749287,676000.0
1cfaf2e375834acb94ccd4bb2616061a,2350700.097228729,231400.0
1cfb6e4ae27748a5bc35cc64fec92a45,777876.5183960616,76440.0
1d017c5e8b244877be36aa807ce6515b,4375062.625460576,483600.0
1d032de422b8463191387b95e58b8286,3739330.4629910924,424840.0
1d05889f50e4447b930c08db5870fcc0,2846903.726895057,288600.0
1d06103468d34470b238d9748bc0e33d,5928349.89015171,648440.0
1d0b96f1d243434d87c18eec30f1be27,3162701.1892083976,322400.0
1d107dc632954fc7992f40588bec7bc4,2347479.838822395,259480.0
1d139afac1974e76979f5f63f18f0300,1361093.9669081124,135200.0
1d24992de068437683c884e0cb561525,1481669.5588496411,145600.0
1d24d87727b84e579c14a75bbc066455,1956228.4946074628,210600.0
1d269e0b7fea4b81acb968f9f9b3aabf,2517476.028213145,239200.0
1d2a88f2fa6649a5b51174c4c9dbb747,7565672.738099224,804960.0
1d304a79c93a4474ae2af9caaa30a713,829743.8221343686,82420.0
1d32d0c64ab24aa7a00fd34fa3830b25,3238062.2926134933,303160.0
1d36cd2c62a647b383ee8cecda2e50f3,746126.4564207122,73320.0
1d3c6e020a134f6cb2f74711ceb9c5dc,9993333.200432964,1120600.0
1d3d4f9ccd2340c3ba4cf5917654dee9,8863558.96811839,871000.0
1d4c2f32fd7d467fbec47a46fa39cd18,2447231.5012872145,254800.0
1d4d4fa5294744afbb04db00bb631e86,4506849.194621966,459420.0
1d52aa8d22534c68a7dd8a9fa178f69e,6079822.784111838,711360.0
1d5fe4fa5db04802a2b357da30886c92,1313166.4037569992,133120.0
1d61c520e6da481993cd03a417279a9c,1979690.601678445,216320.0
1d70e87eab444c06a4a6cfb49a041a20,632333.5087608146,60840.0
1d83d6b58601445589091f9f7add6e6d,1358722.3330519067,152360.0
1d844f4abf184b14b52e763f6643acc1,705570.6466918263,71292.0
1d88d738473e4b25868a6239fd4a7db4,16779907.753972188,1648920.0
1d905d3afd114869ba0e5c6bde53539a,3144343.7619913807,332280.0
1d9160f4467246d2845ff7537b7d627d,5144156.411745551,553800.0
1d92d6dc6d86433da80603edffb20b68,1296381.8916265059,128960.0
1d9846220b07428581b3a11614b7d012,369054.4321586127,39000.0
1da5bc20ca7e40f3b365f70c99ea2dbf,5595024.0965686,592800.0
1da6f104bf7e4d5a950b8696e0132d83,3369281.1201642766,368160.0
1db706e8051b4279b60bddeec9e75b92,714987.5142900302,70200.0
1db820a818d54434a3b76584a1dce201,3507288.39768513,383240.0
1dc9028505514b7a875433e8a75e5807,15266488.133147197,1500200.0
1dccaabcc713401cbbfd0f78c12df8b0,1038192.6708548233,106600.0
1dcd74149f074f7dbf4349b7fe3a6e0f,184886.524501136,18200.0
1dd293b635764712ba89dc8e054c890a,2818478.5968038472,267800.0
1dd4b36b19174d129c9cd3cb0dd5fe15,2723729.0471423096,278200.0
1dda520d78744686bdd5492407fde9e8,836375.4139525845,83200.0
1ddece7bd44e4f348a855da35f5365fa,3153348.7593013532,353600.0
1de1141e7adc4b7c881fe430f388ac60,11079347.803074101,1066000.0
1de246a437a24765a56dc79e74a949ef,3216422.863712835,371800.0
1de2b2c696e74cd7b2e8210ccb4f9fcd,205855.76854611997,20800.0
1de57b87d5634c32b764def281bee17b,2411384.3453480937,270400.0
1dedb420d85d40058f6e40e9c48209ab,1479092.196009088,145600.0
1df295cb0016405a9a84d8eb99446de7,2681504.987977667,296400.0
1df40ed5e747414c9b59f520cb3b302c,4804524.800919418,520520.0
1df457c323734b759761decafe72f677,2012557.4476311964,197600.0
1df56c75ea8c4dce9a912d65f3930591,4252907.081486568,447200.0
1e04d5f061fc4cc58935c9192e46e13a,1472182.6479619483,149240.0
1e06f46f6ed84e1597287435c9967078,46372.775872078724,5200.0
1e0c22380a0f49a19854b88113cd089b,235959.5881750858,23920.0
1e0c36a67fa14e8f8e5d6713a0cdc742,2628809.891590811,296400.0
1e0d437dcf8c4a0f9f995bff114b0ac1,1905989.8212286297,186160.0
1e0e2987413845839431dc9d7a783501,5211158.754867733,512980.0
1e115f1c7cef436ca5ca068896a498af,618155.0990532802,65000.0
1e18cdb244094f8faaa5a8670c00392a,2132587.451121716,222040.0
1e2a0a713eb44923b66a1576c341881e,4834361.884664207,542100.0
1e316d1748cd43f4a233a47227605b48,13669886.432010243,1401400.0
1e345dacaad8472c8ef60f1c4ab2a97a,3837932.2240919294,410800.0
1e393d089c5f48dcb1a3fa90e528daf1,4423555.3924513655,439400.0
1e4184f0d8df412db25e25bf342d0b00,752871.04160357,79560.0
1e49ecaa72374ce2bbd824863fb516c2,1542067.1694750777,153400.0
1e4c33a8b2e14288ba5383feed551239,2532651.849329128,292760.0
1e624c53be5a4e67af3d699f9a934250,1978131.7563701645,209040.0
1e63705ab8a54aeaba1554dc468b0eff,14540759.451842016,1506700.0
1e6412f96cb44f60a1591de17279ddca,1005248.142132577,96720.0
1e65a2f542db4643a82d592ddfc0ce21,1311072.8956966319,153400.0
1e677a9563644c1eb012e0c7df9b6410,4153711.457719746,444600.0
1e7364d1ffa94273bcaec62db05e7c6a,2634446.312105293,291200.0
1e75523b06d24c01976f86051f3ee6df,33312.101470550755,3640.0
1e764f27085a4478a5a306e19625421e,1549125.991932085,157040.0
1e7ca8bed2e7408ca2ecbbd9888a357a,6091050.094635325,691600.0
1e8162bd07cb47c2b6052f710da869ff,5739361.553215357,634400.0
1e84f42274ef4874a02d4acaca93ae21,6404086.826191983,673400.0
1e8e0b7dd13b480db611ae1dcadbdc7d,493206.14852025366,49400.0
1e90e3c8dc03446896ba543e663ac7de,1918618.7658981981,184600.0
1e938677a9f542f583b99d43966240f4,2572203.7679569093,244400.0
1e96b7a1f20746bfb1e4ee6636583f94,2796836.0014711022,291200.0
1ea0f748bfd341ffb91a52ee4e3278a0,9856192.843563166,1076400.0
1ea8d72a98e04ca1af6afa5d7bba165d,776225.1280987982,85800.0
1eabd600fcc942efb99281e20a5fd694,1878545.3335415095,184600.0
1eaff1dde1cc41d7a0689c19b8d237e9,5853412.115539634,639600.0
1eb057e019884105a2dda63470eec58a,2101149.900423035,222040.0
1eb28b8016d5480c962db6d5ebf5fbbc,2396393.4461499252,253240.0
1ec258373f444b05886a631788044e2b,3054775.747748579,286000.0
1ec9025a058e47b1b10570d8f0b6f611,1354858.1033684362,149760.0
1ece29f0391642bb833ed4309af8e520,3193335.845438264,317200.0
1ecf39af743946119ff0ebbe01870476,3988927.356310055,452400.0
1ed169b9f18e4bf79e8cd49260f624f0,58498.89030827614,5720.0
1ed8af9ba4894d75b598fb4ae92043d7,1961568.4193889298,219960.0
1eda08722c844453a59d9f44b294250c,3385507.1346860137,343200.0
1eef20a503f643708f62f3a88e2145f6,5294725.624351406,540800.0
1ef17b09fba24f68b33c75301c896072,583316.1186201031,59800.0
1ef52a9b42b74d0397120cf689ecb57f,7096420.537131657,746200.0
1efde83a91b24856ac80214cea98edc1,2885234.255353575,327600.0
1f094668e86a48dab35fff7cc32601a7,3595025.1213013013,384800.0
1f1cf7bea9244d0cac87f5e7b1c04765,6215980.187237631,702000.0
1f32e96761da4ec3a5fcc88b4e8a4610,3291276.651731172,342680.0
1f33f5e863cc4a339a47159a237e7235,2698895.5557549815,302640.0
1f3af6d0c23e40c7bca73c01e050feec,8765616.451978955,995280.0
1f40caf001ef46e5b540a08940f32a1e,3370697.147048663,356200.0
1f479e95d49f47849806a56e562e8fe1,1288987.5370893527,124020.0
1f4c7047e7234701a75332232020edd1,4319045.482349508,489840.0
1f4f9198a6ea4050909ed18bcea7f03f,12113404.135571754,1375400.0
1f50b1da18714294a5b8a937d23c2d75,4077330.1430188487,405600.0
1f50f52f28f24ecdaac29878aa85b557,4316539.277788763,442520.0
1f52142bf553415ebfeddd7d91bb2675,2771864.2514579673,288600.0
1f678a6ae82842b99cf872cd75a99ee5,10544037.67434477,1074840.0
1f6c4ca028774b73b05924d13339faa2,4555043.2764266655,484640.0
1f6de361add04af2a033aa722125c866,1686935.0683808578,195000.0
1f715ebf0a7f4b2ba4ddf0c7b73451e2,4944406.5026007,514800.0
1f76d2f3262040eba4c81ffbab15376e,266736.92576314043,27040.0
1f7fdac4b94b4390b4413251cb2989cb,2673665.472527064,282100.0
1f8b068874914edf8962c1d5f4186a3d,870308.1566776413,96200.0
1f9025f21e37429a90b98d2d682897ff,1822937.7509588434,189800.0
1f94be66b773472f86bfa7a960c57514,8381738.729929697,888056.0
1f97d97e62054fbf87b0a573ca90b7a6,210311.8068517069,21320.0
1f98a737095a4ee1abaaf243b38120f8,2917769.1373677244,310440.0
1f9ac7f919ec4f23a947fcc75778e985,1666416.8657767277,179400.0
1f9cc987c87746f4b17bdf5831be1c49,306067.8570201675,31200.0
1f9e6a9b280f4488b98779442d7f229a,2591313.5139212143,257400.0
1fabe633846a4b8684672cc4f4554829,3351322.6199417575,353600.0
1fad7133ed8d4b72b029c296ba93f972,5226269.706580925,562640.0
1fb755db34264672997b3d4b48973a49,11744414.416648837,1239160.0
1fba9f39fbf149788e5caef178f20e04,4335961.307785707,442000.0
1fc1988e4607419bae7337d19a8a8447,461523.4953021941,49400.0
1fc46254925c4388a6e1c730b826be34,1023841.7505385285,106600.0
1fc6d6d17ee9481fa5176d823ed44745,1010926.5140113161,113360.0
1fc745db296a42098bba233c925cd3f3,3104256.21387394,318240.0
1fc9a3d5cc794aa29ac27bc6eb34eb14,1055010.813798865,106600.0
1fcaa76f2773444c94118da1d9b62008,7081769.522843065,672880.0
1fcba93862944ea19d44c7c8a8582d48,3194396.348427871,312000.0
1fd73becceb045afa220679fc7bd7e18,7712419.861942985,871000.0
1fd80cda05594554b588471d1a47b03e,1180974.1829075608,124800.0
1fdef348005d4986b1ed95742b2a78bc,14815448.914394943,1682200.0
1ff001c5920a44c7984f2ee442b5d93e,1354865.6781360842,149760.0
1ff4fe57c46e47998e5106bd294f3983,84666.83193426522,8320.0
1ffcf60f05a0458c91437b0fd0e397c9,11949162.578005742,1320800.0
1ffeadb8ea4a49e0b7824caa6d046744,1836407.142121005,187200.0
200539e4268e4596a64b4deeec78dc58,2087343.7557539195,213200.0
2006c30dd5724ab59859ebcc74c572b7,8871924.637310296,1006200.0
2007b3d6dea34e8086d76ac145592e1d,1529487.7953319775,176800.0
200ec56b20c94b9b85ea9aecb6ddf5fb,1511638.0892483585,160160.0
200f4dbc3857456982635f27e74100ea,3270735.5112395766,327600.0
201ea961d71f45fcb4551caa98ef9dab,5793367.195273448,657800.0
20225af3a0f24d5ab21dfa5ec93520c7,983844.9733664624,96200.0
20265cc663e54b41be8831e019ab478b,8821225.552151255,866840.0
2026bb7ac4eb4b988611c6f48ebf8d04,3744698.1937372326,413920.0
2028a47b8a6d45efb6152a515c5cf0a4,579659.698400984,65000.0
202efb33f2aa422bb7ae71163ea739fc,2202790.8776278202,216840.0
203275e0532c48d883aee700203b058a,3216422.863712835,371800.0
2032de5266ad424aacf57a007a1c0ca2,6346874.671393102,683280.0
2035ac1faba9403ebadfcf4ce3c9f0d9,1703678.0524948644,166400.0
2036cf482fff43b2a38bec59c0eca87c,4709251.156274088,481000.0
203e5cd597c944d186d154638c60fd8f,8796783.752560137,903240.0
20479e9258cb42659bd9be183b4dd71f,1744392.2726611074,174720.0
2048c1fde7144e4599b513b57aa845e1,425290.70814865676,44720.0
20515b03b2a945d096a8d768b003fad1,3469616.2629815717,351000.0
205b15b3ccb14c2185a8eaceaa3ff771,2885569.1750851283,299000.0
2070382ec5f24c0a8ddde4b4fd8176c6,6124209.11424707,618800.0
20766897a4f04188ac8537f75fd46256,6894853.4489684105,727480.0
207d78af60fc40ba911dac2209f157c3,6385721.712420126,639600.0
2082f9c2f1974dbe963f6130bb1c629f,2689621.000580566,301600.0
2085ec1a834c474d97cad317a897d3e6,13344623.261903528,1413880.0
209a80f697d34df9b1f2377ed5138b4f,1666878.2537058464,163800.0
209fe7a34f394925818f0da3e1dc6d8b,2352184.207236869,260000.0
20a0eb0a347f406b9bd00aaf3e7d5dd3,3644900.183545388,408720.0
20b2fb4e20034c40b57700d141f38c2b,6492562.015945496,665600.0
20cbaa08fe454d04ae12e10058ad96fb,708670.8960105863,75400.0
20ced6686f0b47a3a79cdb8c629f7377,4588887.442338345,517400.0
20cfab6c4e1e42a0818013e61585c050,5577086.881977786,564200.0
20d16dc3237543e19fe06b23dca3cdbf,3544812.8903576424,409760.0
20da10c78deb4c49a2928d70da137f76,2487549.8141304776,267800.0
20de5d91ed8b48a49bfc879c7ed03aa8,3876637.5791351963,440440.0
20e19212f0864324a595509eb424385b,8358019.866698847,949000.0
20e23c5b33c84e60bcf77d6479403b58,2586273.3918204154,263640.0
20ee1e35ab5846be9334d5fb7702b32e,4744632.50249562,494000.0
20f20966ef054bf9a27eace69211caef,1477171.6821447534,163280.0
20f6fb15537f43f2a6038573c4e75b44,6722467.461753289,759200.0
20f7a37c110c4c2a8126ae906297ae09,1860935.2960445003,185120.0
20f7e1a99b6d40408388c45f04fc7419,4488997.956337315,460200.0
20f90616b44f40399d67bd6a6d89c269,1854465.2971598408,195000.0
210220dde3f747d8b373a1b28893ab88,549228.464576415,62400.0
21099a4fd40444fdbf7d6097349cb4da,2456211.9286077525,252200.0
210bf8058a2447a291916a2b2d93ccdf,1362877.8091798027,134160.0
2112346850084830800c6cc68ee2785b,1738979.0952029522,195000.0
2112b1894f104d17a90dc6541a9229aa,1428409.2474949243,145600.0
212798f4a033475b97b368d6aced82da,8541209.343229232,969800.0
2136e2a6c5fb48079e864081cd9c502e,5795119.312951079,575640.0
213829bd289c4f4f9dd6bf6b3fd6f61a,2927831.8284583273,309400.0
213b98c7e10a4e5a80ee670eda51af6f,5833416.833947434,644800.0
213f1a85e1b84ac4903f704a13b195b6,1439248.2276071706,145600.0
21440bc9f66841799a0c65398c78a381,4477860.443524501,473200.0
214a4975f3824ac3b897eedfc82f849a,1610460.6786142588,186160.0
214b368bf00e4a5ba9be0b485906b87a,497322.7956010411,49400.0
214f263f83c54d098d26bd2cf597a913,515331.1667892132,54600.0
2154b50ca70a46628730e035dcdb28d7,3560573.370546894,374400.0
2156d6d775a643c6850d1502b9f0d3c5,2027339.0139913126,214240.0
2165a3ae76314f818c7a7c8ac384b981,1772994.2509325738,184600.0
2167fcea37df4503bfda835c1e8fa801,2699096.1094093723,312000.0
216e37d2fb3543899dbc939c264b5e29,1289723.961733701,133640.0
217091ce0b2c4c99be4bcf1c200b20da,14181001.08414016,1562600.0
21731ed0b27b48ad916929ff25e50e55,1332973.3159869316,132600.0
21732b3a58ee440e8ed4db951582a93b,821132.9483537498,88400.0
217455196b2e46a0996ca61da955e243,6876798.066883863,781300.0
217c0eff81d343e29a3dea0286f77314,2810293.457474212,291200.0
2180651f0cf642cb95dbed3b12b1bb0c,5393067.729207037,504920.0
2180b01a817449d7bcb3d89011af0a04,4481140.1372051705,445120.0
21841e2d96a94101b1fc26ed009e1882,1460572.3246393944,160940.0
21858d47a7124f1188b9d7a148ca082f,4656675.756384587,457600.0
218b7543e60840fba0e8db33516826eb,18351317.561949573,2007200.0
218c11979a854b1480756b028abae41a,5363591.080705171,566800.0
2193df71b6ca49b18bbdb5f1915ed920,1016871.1314347096,99840.0
2198758f831143c2ab2d3c849b3b18dd,24809191.738987815,2867800.0
21a1508d5e0d43e8848cfc10908b2f30,3502575.3436008976,332800.0
21a7b03b83724841bc4e296ff9fe9c77,4821609.7726155855,507000.0
21b188d9ca92470388986dd8e7558794,3641337.063964979,384800.0
21c0b687f3e74060a9462aae517fc51d,2231356.975133964,226200.0
21c1a3af1e6d46b895742d6be7a07d5f,5361461.882231815,570440.0
21c34539a86a492fa98ca928df33e6f9,2063754.0283977145,202800.0
21c5b866696f4a68893c35c2af3b5c1a,3582288.354819601,378560.0
21cc3a1bc59d425d8dbd0f5cf262e452,3901793.1199754714,413400.0
21ce09dc8e7c44c3a43b05a0cbbfcc99,1989291.1824041645,197600.0
21d26ce556044ba086d199b1c0b8e344,737327.1363660517,82680.0
21d46a25c47840d0acfd0ae65069663e,2022889.7277726259,223600.0
21d5d4212e224ba896cc74b6a3b6bdae,1655514.1272488618,157300.0
21dbe213a7af4f2fb4cdf9d260b07644,856635.896200855,86840.0
21e494978d4547e4880506177ab08f0b,4259097.535699858,481000.0
21f0fdc446ce408686a5c665456e13ce,1692584.614410224,190840.0
21fc36c2709c437ea78acd890356f884,751418.1334166037,73840.0
21fce2d2ea7145c0bbba2db6b5bd0450,8491384.988125095,938600.0
22043cbcfd0e439b8de0f460f7d30387,6156549.442863368,672360.0
22057157d9c446139ce7d3ac4690b5dd,882495.6544081497,89960.0
2208e0f40fdd404a98ed89e547c26ec4,1928227.4992270553,196560.0
2208f44e4c0e40299e6e9d5fa3742f3b,8558810.239649134,972400.0
220a9f9f786a4e348518287aac4b2225,3433581.89823579,374400.0
220d6403eaca453292512e6f7b8d7256,0.0,0.0
220d995d1866469ab1172e9c075c392f,6824118.7273038775,689520.0
22132a1f63be4103b8baf6e76ab68f33,2652820.26120273,271960.0
2216018f9e034e63bb551c85c4643337,85183.90262474322,8320.0
2217f757d0e84cb2a9a64e8e7f5a9bca,7863230.363300856,891800.0
221b32b22f414bbeabfa7787af896806,861127.0083700964,91000.0
2226a594cd2e421c804096708660c002,5493771.013748041,540800.0
222afea853964896907faa22d193df33,2281618.681019763,252200.0
2235d074fc4440b09c1e4be51db5ce3a,4219508.734244207,400920.0
224703424ac74fb5aef77d2566cb1277,3002947.5600181273,294840.0
2250053e8f6c49ab923fcb7a9f575209,50723.14074957419,5200.0
22536738efe1489fa8a46b21bf0a0259,7393437.948587987,711360.0
22562223d6904ea28da8d41ec46bebbe,4601518.361572934,469040.0
22570f36f8944e5f9c64e2679e518665,24933152.596710805,2756000.0
2269ec7499254f1cafb4e0005ac38069,2875040.485462009,286000.0
226e0c39708249ef956e53705e0a9f20,1138636.4828104519,120640.0
2270b653f44c4f5dbe4a62d0f32f5813,6348165.669729063,721240.0
2273b9e24ae54ce088f2315995745573,2538963.7459632093,252200.0
227a3e4bdfd14abeb9f4eb62c2fcf1d7,1653285.1430479558,193440.0
2287506dfd1f4e8483890e0a7dff4b94,2609541.23153032,256880.0
228f29072fc240dba87be21672c25be9,7000641.737815225,725400.0
22926e59d7f24d2a99a88293dbf82aa7,948926.500499124,98800.0
229919987e62447ab33325548bc2dce0,833715.862611786,84240.0
22a2bad92e63424c83c29cd3f684cd0f,424519.7502232923,44200.0
22ad78ff3856443ab11c483d5073db33,2128765.8498404482,215800.0
22b53822237d4ac3a0367b888a961fda,3622363.679144778,400400.0
22da12ed40014d0cb0e9e0b59af20d74,104546.92674407306,10400.0
22da64a9c365450faf32ecaab8f29b24,1158689.2006094567,120640.0
22dc11e728d94bb184c13ea1ec973759,561124.4045369738,57200.0
22e97e779fd9491eacabc1ec1608a695,333323.6175499911,39000.0
22e9bf27bea84984b3169aafb438a58a,4131113.2589971456,429000.0
22f099e46d284fc88b5cef957a5963bf,3226532.363145769,325000.0
22f2298c8a354078922741d339e90e33,1082040.9955561801,122200.0
22f6e4165842425ca518de6ac22cc5a5,1304152.3297383087,140400.0
22fc300a219c41cdabcf54a5d454d124,4412913.2452129545,452400.0
230836777c0f4933979d36533c9a9b3b,2366207.589248883,273520.0
2309b65256424dca998d3b8e71a49389,1411310.524342121,156000.0
230c6f58f17c4c9cb32c1ec678bc6bea,2178417.4100443595,234520.0
23122e528af84912a2252f59bec56b0a,1284895.3424355292,140400.0
2328492a595b40048d11beb0ecd84257,1336052.5741576394,154440.0
2328881cbfa0452d85787b5896a32876,2028446.0590598637,199160.0
232ea6ecc0a249eaba3959937e692df5,1381328.9304972512,156000.0
23315296b902460c9dc78524b427ccac,261367.31686018265,26000.0
233d61fa42194ff58ec82bf24a2b0834,5168932.609282925,535600.0
234348f0af614d56ae5a65172fe8e97f,2562776.1211319324,270400.0
234c0bee39a04905b557dc437e7a1bc7,529509.4233572796,59800.0
2352d238c92a419f91e6e1bab60bf782,2294342.061576654,247000.0
23539cea3a6a4172b4a61b34cbe915e1,867004.4926619194,86840.0
2353f7d6f19147e1bf283e8fbf1d0789,2905412.1216692403,288600.0
